"q_id","combined"
"b286538e","<en> Who was a German Dutch diarist of Jewish heritage and one of the most discussed Jewish victims of the Holocaust?  <ar> من هو الداعية الالماني الهولندي للتراث اليهودي وأحد أكثر الضحايا اليهود نقاشًا بشأن الهولوكوست؟  <de> Wer war ein Deutsch - Niederländischer Tagebuchschreiber jüdischer Herkunft und eines der meistdiskutierten jüdischen Opfer des Holocausts?  <es> ¿Qué diarista alemana-holandesa de ascendencia judía fue una de las víctimas más discutidas del Holocausto?  <fr> Qui a été un diariste allemand-néerlandais de l’héritage juif et une des victimes juives de l’holocauste dont on a le plus parlé ?  <it> Chi era il diarista tedesco-olandese di origine ebraica e uno delle vittime ebree più discusse dell'olocausto?  <ja> ドイツ系オランダ人で、ユダヤ人の伝統を受け継ぐ日記作家であり、大虐殺の犠牲者として最も議論されているユダヤ人の1人なのは?"
"29d430fe","<en> Who was the founder of the first French Empire and was born in Corsica?  <ar> من هو مؤسس الإمبراطورية الفرنسية الأولى وولد في كورسيكا؟  <de> Wer war der Gründer des Französischen Kaiserreichs und wurde auf Korsika geboren?  <es> ¿Quién fue el fundador del primer imperio francés y nació en Córcega?  <fr> Qui a fondé le premier empire français et est né en Corse ?  <it> Chi è stato il fondatore del Primo Impero Francese e nacque in Corsica?  <ja> フランス第一帝政の創始者で、コルシカ島で生まれたのは?"
"661a6cf0","<en> Who was the queen of France and also born an archduchess of Austria?  <ar> من هي ملكة فرنسا و أيضا ولدت في أركادوشيز في أستريا؟  <de> Wer war die Königin von Frankreich und gleichzeitig eine geborene Erzherzogin von Österreich?  <es> ¿Quién fue la reina de Francia que también nació archiduquesa de Austria?  <fr> Quelle était la reine de France à être aussi née archiduchesse d’Autriche ?  <it> Chi fu regina di Francia e anche arciduchessa d'Austria per nascita?  <ja> フランスの女王で、オーストリアの大公妃として生まれたのは?"
"13677ece","<en> Who became a chancellor of Germany and was a painter from the Austro-Hungarian Empire?  <ar> من الذي أصبح مستشارًا لألمانيا وكان أحد الرسامين في الإمبراطورية النمساوية-المجرية؟  <de> Wer wurde Bundeskanzler von Deutschland und war ein Maler aus Österreich - Ungarn?  <es> ¿Quién se convirtió en canciller de Alemania y fue pintor del imperio Austro-húngaro?  <fr> Qui est devenu chancelier d’Allemagne et était peintre de l’empire austro-hongrois ?  <it> Chi è diventata cancelliere in Germania e era un pittore dell'impero Austro-Ungarico?  <ja> ドイツの首相になった人物で、オーストリア・ハンガリー帝国の画家だったのは?"
"9d7556e6","<en> Who was a Pharaoh of the 18th Dynasty and was also preceded in reign by Thutmose IV?  <ar> من هو الفرعون المنتمي للأسرة 18 وجاء قبله تحتمس الرابع؟  <de> Wer war ein Pharao der 18. Dynastie, vor dem auch Thutmose IV. regierte?  <es> ¿Quién fue faraón de la dinastía número 18 y fue precedido en su reinado por Thutmosis IV?  <fr> Qui fut pharaon de la 18e dynastie et également précédé dans son règne par Thutmose IV ?  <it> Chi era il faraone che nella diciottesima dinastia e che è preceduto nel regno da Thutmose IV?  <ja> 第18王朝のファラオであり、Thutmose IVの前に統治していたのは?"
"c21432bf","<en> Which country was in the second World War and also dropped two atomic bombs on Japan?  <ar> من هي الدولة التي شاركت في الحرب العالمية الثانية وألقت أيضًا قنبلتين ذريتين على اليابان؟  <de> Welches Land war am Zweiten Weltkrieg beteiligt und hat zwei Atombomben über Japan abgeworfen?  <es> ¿Qué país estuvo en la Segunda Guerra Mundial y también tiró dos bombas atómicas en Japón?  <fr> Quel pays impliqué dans la Seconde Guerre mondiale a aussi largué deux bombes atomiques sur le Japon ?  <it> Quale paese partecipò alla seconda guerra mondiale e sganciò anche due bombe atomiche sul Giappone?  <ja> どの国が第二次世界大戦に参加し、かつ日本に二つの原子爆弾を投下したの?"
"0658ffc6","<en> Who was born on the island of Corsica and became a leader of France?  <ar> من ولد في جزيرة كورسيكا وأصبح زعيماً في فرنسا؟  <de> Wer ist auf der Insel Korsika geboren und wurde zum Anführer Frankreichs?  <es> ¿Quién nació en la isla de Córcega y se volvió líder de Francia?  <fr> Qui est né en Corse et est devenu dirigeant de France ?  <it> Chi nacque sull'isola di Corsica e divenne un leader della Francia?  <ja> コルシカ島で生まれ、フランスのリーダーになったのは?"
"08adb70f","<en> Which country was a part of the Allies Alliance in World War II and fought against the United States in the Cold War?  <ar> من هي الدولة التي كانت جزءًا من ""الحلفاء"" في الحرب العالمية الثانية والتي دخلت في ضراع مع ""الولايات المتحدة الأمريكية"" أثناء الحرب الباردة؟  <de> Welches Land gehörte zu den Alliierten des Zweiten Weltkriegs und kämpfte im Kalten Krieg gegen die USA?  <es> ¿Qué país fue parte de la alianza de los Aliados en la Segunda Guerra Mundial y peleó contra los Estados Unidos en la Guerra Fría?  <fr> Quel pays faisait partie des forces Alliées pendant la 2e Guerre mondiale et s’est battu contre les États-Unis pendant la Guerre froide ?  <it> Quale nazione era parte dell'alleanza degli Alleati nella Seconda Guerra Mondiale ed ha combattuto contro gli Stati Uniti durante la Guerra Fredda?  <ja> 第2次世界大戦中の連合国の1つで、冷戦でアメリカ合衆国と戦ったのは?"
"b206f6da","<en> Which country gained independence from Spain and also fought a major war against the United States in the 1800s?  <ar> ما هو البلد الذي اكتسب استقلالا من اسبانيا وأيضاً كان في الحرب ضد الولايات المتحدة في سنة 1800؟  <de> Welches Land erlangte die Unabhängigkeit von Spanien und kämpfte in den 1800ern in einem großen Krieg gegen die USA?  <es> ¿Qué país se independizó de España y también protagonizó una guerra importante contra los Estados Unidos en los 1800s?  <fr> Quel pays a obtenu son indépendance vis-à-vis de l’Espagne et a également mené une guerre majeure contre les États Unis dans les années 1800 ?  <it> Quale nazione ha guadagnato la sua indipendenza dalla Spagna ed ha combattuto una grande guerra contro gli Stati Uniti nel 1800?  <ja> スペインからの独立を獲得し、1800代にアメリカとの大きな戦争で戦った国は?"
"c3066160","<en> What general lost the Battle of Princeton and the siege of Yorktown during the American Revolution?  <ar> أي جنرال خسر معركة برنستون وحصار يوركتاون خلال الثورة الأمريكية؟  <de> Welcher General verlor die Schlacht von Princton und die Belagerung von Yorktown während der Amerikanischen Revolution?  <es> ¿Cuál general perdió la Batalla de Princeton y el cerco de Yorktown durante la Revolución Americana?  <fr> Quel général a perdu la bataille de Princton et le siège de Yorktown pendant la révolution américaine ?  <it> Quale generale ha perso la battaglia di Princton e l'assedio di Yorktown durante la Rivoluzione Americana?  <ja> アメリカ独立戦争中にプリンストンの戦いとヨークタウンの包囲に失敗した将軍は?"
"d474ca5b","<en> Who is known for discovering the New World of the Americas and also sailed the ship the Santa Maria?  <ar> من الذي عرف باكتشاف العالم الجديد المتمثل في الأمريكتين، وأبحر بسفينته نحو سانتا ماريا؟  <de> Wer ist für die Entdeckung der Neuen Welt Amerikas bekannt und fuhr auch mit dem Schiff Santa Maria?  <es> ¿Quién fue conocido por descubrir el Nuevo Mundo de las Américas y por navegar el barco Santa María?  <fr> Qui est connu pour avoir découvert le nouveau monde des Amériques et pour avoir vogué sur le Santa Maria ?  <it> Chi è conosciuto per aver scoperto il nuovo mondo, le Americhe e anche per aver navigato la nave Santa Maria?  <ja> アメリカ新世界を発見したことで有名であり、サンタマリア号で航海したのは?"
"9cf4b2ae","<en> Who flew the VF-51 in the Korean war and walked on the moon?  <ar> من الذي طار بال في فايق 51 بالحرب الكورية و مشى على القمر؟  <de> Wer flog die VF-51 im Koreakrieg und betrat den Mond?  <es> ¿Quién volaba el VF-51 en la guerra de Corea y caminó en la luna?  <fr> Qui a piloté le VF-51 pendant la guerre de Corée et a marché sur la lune ?  <it> Chi ha pilotato il VF-51 durante la guerra di Corea ed ha camminato sulla luna?  <ja> 朝鮮戦争でVF-51を飛ばし、また月面を歩いたのは誰?"
"284deba9","<en> Which war resulted in a renegotiation of Spanish boundaries in America, and was also responsible for the burning of the White House?  <ar> ما هي الحرب التي كانت سببًا لإعادة التفاوض على الحدود الإسبانية في الولايات المتحدة الأمريكية، والتي حُرق بسببها البيت الأبيض؟  <de> Welcher Krieg führte zu einer Neuverhandlung der spanischen Grenzen in Amerika und war auch für den Brand des Weißen Hauses verantwortlich?  <es> ¿Qué guerra dio como resultado la renegociación de las fronteras españolas en América y también fue la causa de la quema de la Casa Blanca?  <fr> Quelle guerre a résulté dans la renégociation des frontières espagnoles en Amérique, et a aussi été responsable de l’incendie de la Maison blanche ?  <it> Quale guerra ha risultato nella rinegoziazione dei confini Spagnoli in America, ed è stata anche responsabile per aver dato alle fiamme la Casa Bianca?  <ja> ""アメリカにおけるスペインの国境について再交渉することとなり、またホワイトハウスの火災の原因にもなった戦争は?"""
"d2362aad","<en> Which queen of Spain was married to Ferdinand V and was later succeeded by Joanna?  <ar> أي ملكة لأسبانيا تزوجت من Ferdinand الخامس وخلفتها Joanna في ما بعد؟  <de> Welche Königin von Spanien war mit Ferdinand V. verheiratet und wurde später von Joanna abgelöst?  <es> ¿Qué reina de España estaba casada con Fernando V y después fue sucedida por Juana?  <fr> Quelle reine d’Espagne a été mariée à Ferdinand V et à qui a succédé Joanna ?  <it> Quale regina di Spagna era sposata con Ferdinando V ed è stata successa da Joanna?  <ja> フェルナンド5世と結婚し、後にジョアンナがその後を継いだスペインの女王は?"
"5147b841","<en> Which war is the shortest recorded in history, and was conducted on an island in an archipelago?  <ar> ما هي أقصر حرب سجلت في التاريخ، ووقعت في جزيرة أرخبيل؟  <de> Welcher Krieg ist der kürzeste, der in der Geschichte aufgezeichnet wurde, und wurde auf einer Insel in einem Archipel geführt?  <es> ¿Qué guerra fue la más corta de la historia y se llevó a cabo en una isla en un archipiélago?  <fr> Quelle a été la guerre la plus courte répertoriée et qui a eu lieu sur l’île d’un archipel ?  <it> Qual è la guerra più breve che sia stata registrata nella storia e fu condotta su un'isola in un arcipelago?  <ja> ""歴史上記録されている最短の戦争で、多島海の島で行われたのは?"""
"3b05f1bd","<en> Which country was an Axis Power, invaded Africa, and also joined the Allies in WW II?  <ar> ما هي دولة المحور التي احتلت أفريقيا وانضمت كذلك إلى الحلفاء في الحرب العالمية الثانية؟  <de> Welches Land war eine Achsenmacht, fiel in Afrika ein und schloss sich im Zweiten Weltkrieg den Alliierten an?  <es> ¿Qué país fue parte del Eje, invadió África y se unió a los Aliados en la Segunda Guerra Mundial?  <fr> Quel pays était une puissance de l’Axe, a envahi l’Afrique, et a aussi rejoint les alliés lors de 2e Guerre mondiale ?  <it> Quale paese fu una potenza dell'Asse, invase l'Africa e si unì anche agli Alleati durante la seconda guerra mondiale?  <ja> ""枢軸国でありアフリカに侵攻し、第二次世界大戦では連合国に加わった国は?"""
